id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int
1490681,3900,3900, 36 months,10.16%,126.14,3 years,RENT,31000,Fully Paid,credit_card,MD,23.38,0,31/08/2004 6:38,NA,7,7974,16,0,4264.43,3900,364.43
1490978,6000,6000, 36 months,13.11%,202.49,1 year,MORTGAGE,40000,Current,debt_consolidation,NJ,18.06,0,23/07/2000 11:35,44,17,18248,32,3299.44,3635.13,2700.56,934.57
1491188,14975,14975, 36 months,8.90%,475.51,10+ years,MORTGAGE,91000,Current,debt_consolidation,MN,20.14,0,25/01/1996 12:12,NA,12,11337,32,8408.62,8070.41,6566.38,1504.03
1491362,5000,5000, 36 months,12.12%,166.36,10+ years,MORTGAGE,1.00E+05,Current,debt_consolidation,NJ,3.98,0,01/06/1997 8:38,NA,5,15130,12,3001.98,2657.76,1998.02,659.74
1491618,10200,10200, 36 months,17.77%,367.58,4 years,OWN,53500,Current,debt_consolidation,GA,15.75,0,27/11/1999 11:10,NA,16,10004,53,5772.81,6613.38,4427.19,2186.19
1491758,7000,7000, 36 months,11.14%,229.64,1 year,RENT,115000,Current,debt_consolidation,CA,8.82,1,13/09/1996 1:59,16,7,5400,15,3790.71,4133.01,3209.29,923.72
1492000,3000,3000, 36 months,6.03%,91.31,n/a,RENT,44000,Current,major_purchase,FL,11.07,0,03/10/1998 4:35,NA,6,912,18,1569.18,1641.71,1430.82,210.89
1492157,21000,21000, 36 months,11.14%,688.91,n/a,OWN,154000,Fully Paid,small_business,CT,17.35,0,27/11/1976 3:25,36,14,59300,19,0,23027.53,21000,2027.53
1492343,23325,23325, 60 months,21.49%,637.47,10+ years,RENT,58561,Current,debt_consolidation,MN,22.21,0,27/04/1994 4:12,NA,5,28591,13,18709.04,11465.96,4615.96,6850
1492561,1000,1000, 36 months,17.77%,36.04,10+ years,RENT,34000,Current,other,CA,2.29,0,09/12/1991 8:24,NA,2,441,3,566.05,648.21,433.95,214.26
1492845,34000,34000, 36 months,15.31%,1183.79,7 years,MORTGAGE,108000,Current,debt_consolidation,MO,15.27,0,30/06/1999 10:47,NA,14,27880,36,18933.2,21305.5,15066.8,6238.7
1493011,10000,10000, 36 months,14.09%,342.22,6 years,MORTGAGE,92200,Fully Paid,home_improvement,CA,3.76,0,30/05/2005 1:10,NA,10,14719,12,0,11309.08,10000,1309.08
1493231,10000,10000, 60 months,17.27%,249.98,10+ years,RENT,60000,Current,other,NY,3.82,0,01/11/1999 8:02,81,7,3840,10,7844.86,4486.04,2155.13,2330.91
1493542,30000,30000, 60 months,17.27%,749.94,10+ years,MORTGAGE,92500,Current,credit_card,FL,24.35,0,29/12/1993 7:24,NA,16,67618,38,23925.77,12738.61,6074.23,6664.38
1493732,16000,16000, 60 months,8.90%,331.36,9 years,MORTGAGE,250000,Current,home_improvement,FL,10.02,0,21/06/1978 10:55,NA,11,928,28,12174.48,5614.08,3825.52,1788.56
1493963,3525,3525, 36 months,14.33%,121.05,3 years,OWN,25000,Current,credit_card,TX,5.09,0,13/07/2008 11:08,NA,6,3219,11,1719.74,2365.4,1805.26,560.14
1494152,8325,8325, 36 months,14.33%,285.87,< 1 year,RENT,32000,Current,debt_consolidation,FL,32.81,0,25/05/2006 2:34,NA,15,9296,25,4602.78,5143.81,3722.22,1421.59
1494358,20950,20950, 60 months,19.05%,544.04,6 years,MORTGAGE,53000,Current,debt_consolidation,FL,17.82,1,12/11/2002 2:20,22,9,14983,18,16598.38,9760.08,4351.62,5408.46
1494616,17625,17625, 36 months,11.14%,578.19,4 years,RENT,45000,Current,debt_consolidation,NY,26.11,0,26/11/2005 3:16,NA,13,8385,17,9543.95,10407.08,8081.05,2326.03
1494824,12500,12500, 36 months,19.72%,462.77,7 years,RENT,60000,Current,debt_consolidation,NY,24.99,0,02/09/2004 5:31,33,19,14804,30,7162.26,8326.63,5337.74,2988.89
1495048,10000,10000, 36 months,14.09%,342.22,1 year,RENT,37000,Current,debt_consolidation,NY,22.56,0,25/07/2000 7:31,NA,6,7832,21,5529.75,6150.95,4470.25,1680.7
1495233,5000,5000, 36 months,13.11%,168.74,2 years,RENT,28000,Current,credit_card,MD,12.13,0,20/01/2007 8:55,NA,4,6447,9,2746.61,3033.24,2253.39,779.85
1495730,10750,10750, 36 months,14.09%,367.88,10+ years,MORTGAGE,40000,Fully Paid,debt_consolidation,KY,25.95,0,10/06/1986 8:37,NA,6,16263,20,0,11572.61,10750,822.61
1495882,20500,20500, 36 months,19.72%,758.94,10+ years,RENT,52000,Fully Paid,debt_consolidation,GA,31.75,6,25/01/1989 9:17,18,10,7993,33,0,24302.43,20500,3802.43
1496038,12300,12300, 36 months,14.33%,422.36,1 year,RENT,38105.6,Charged Off,debt_consolidation,KS,29.22,0,04/07/2005 1:54,59,10,4287,24,0,3628.76,2309.81,1318.95
1496222,7000,7000, 36 months,13.11%,236.23,8 years,MORTGAGE,130000,Current,debt_consolidation,RI,14.96,0,28/01/2000 9:03,NA,13,34550,30,3849.2,4241.26,3150.8,1090.46
1496486,3000,3000, 36 months,11.14%,98.42,< 1 year,RENT,19000,Current,debt_consolidation,NC,8.91,0,15/06/2008 12:34,NA,7,4006,7,1624.63,1771.22,1375.37,395.85
1496712,4200,4200, 36 months,15.31%,146.24,< 1 year,OWN,15580,In Grace Period,major_purchase,AL,16.1,0,20/02/2007 1:16,NA,5,4122,7,2454.08,2485.06,1745.92,739.14
1497083,8000,8000, 36 months,7.62%,249.3,10+ years,RENT,60304,Current,debt_consolidation,GA,18.39,0,04/04/1993 3:42,NA,8,12077,16,4235.29,4478.05,3764.71,713.34
1497427,10000,10000, 36 months,14.09%,342.22,10+ years,RENT,37702,Current,debt_consolidation,AL,7.42,0,21/02/2001 3:39,NA,5,9431,8,5531.72,6148.23,4468.28,1679.95
1497581,14000,14000, 60 months,19.72%,368.74,2 years,RENT,67000,Charged Off,debt_consolidation,NJ,27.83,0,16/08/1996 5:34,NA,17,19600,30,0,4053.28,1655.96,2397.32
1497742,18000,18000, 60 months,22.47%,501.97,6 years,MORTGAGE,55000,Current,debt_consolidation,RI,11.78,0,22/01/2001 8:21,66,11,15777,22,14739.68,8519.55,3260.32,5259.23
1497992,15875,15875, 36 months,17.27%,568.13,7 years,RENT,40000,Current,debt_consolidation,HI,20.73,0,27/03/1978 5:02,NA,10,8330,13,8959.05,10216.65,6915.95,3300.7
1498215,10000,10000, 36 months,18.49%,363.99,10+ years,RENT,51000,Current,credit_card,NY,7.86,0,18/03/1985 5:47,39,9,7294,12,5689.38,6543.15,4310.62,2232.53
1498398,15250,15250, 36 months,18.75%,557.08,10+ years,MORTGAGE,93000,Fully Paid,debt_consolidation,GA,17.05,1,26/12/1994 12:24,8,14,10078,38,0,18101.16,15250,2851.16
1498609,16000,16000, 60 months,21.49%,437.28,10+ years,MORTGAGE,177800,Current,debt_consolidation,NJ,5.82,1,09/05/1998 10:03,18,9,14310,32,12833.99,7864.24,3166.01,4698.23
1498871,9600,9600, 36 months,14.33%,329.65,2 years,RENT,40000,Fully Paid,credit_card,FL,18.36,0,30/08/2005 1:56,NA,12,13799,13,0,11174.44,9600,1574.44
1499055,10800,10800, 36 months,7.90%,337.94,< 1 year,RENT,45000,Current,debt_consolidation,FL,10.88,0,25/01/1995 1:25,NA,12,12631,21,6018.6,5742.77,4781.4,961.37
1499214,12200,12200, 36 months,14.09%,417.51,5 years,MORTGAGE,45000,In Grace Period,debt_consolidation,NC,16.05,0,24/11/2000 4:12,NA,7,11408,8,7077.58,7091.04,5122.42,1968.62
1499431,27000,27000, 36 months,16.29%,953.12,2 years,MORTGAGE,145000,Current,house,GA,9.78,0,25/07/1995 7:08,54,6,403,25,6930.68,24288.27,20069.32,4218.95
1500393,6000,6000, 36 months,7.90%,187.75,4 years,MORTGAGE,80000,Current,other,NY,19.65,0,07/10/1998 5:08,NA,13,13794,30,3177.79,3378.31,2822.21,556.1
1500609,10800,10800, 36 months,7.62%,336.55,2 years,MORTGAGE,120000,Current,car,TX,6.71,0,23/10/1999 3:00,NA,10,22600,43,916.52,10412.2,9883.48,528.72
1500792,5000,5000, 36 months,17.27%,178.94,2 years,MORTGAGE,45000,Fully Paid,medical,WA,3.47,0,04/04/1982 9:25,NA,7,2862,8,0,5278.08,5000,278.08
1500945,9325,9325, 36 months,8.90%,296.1,5 years,MORTGAGE,28000,Current,debt_consolidation,NC,31.33,0,16/10/2002 1:01,NA,15,17547,26,5231.9,5030.64,4093.1,937.54
1501149,12500,12500, 36 months,6.03%,380.45,< 1 year,MORTGAGE,65000,Current,debt_consolidation,NY,14.86,0,21/09/2001 2:04,NA,13,5220,24,6532.24,6847.42,5967.76,879.66
1501373,7100,7100, 36 months,12.12%,236.23,< 1 year,RENT,36000,Current,debt_consolidation,NY,16.57,0,19/05/2002 1:58,NA,14,8601,17,3871.98,4249.76,3228.02,1021.74
1501766,10000,10000, 36 months,11.14%,328.06,10+ years,MORTGAGE,63000,Current,other,NC,22.88,0,02/03/1994 5:20,NA,11,12236,21,5414.81,5904.91,4585.19,1319.72
1501964,6500,6500, 60 months,13.11%,148.27,7 years,MORTGAGE,42000,Current,major_purchase,CO,3.97,0,19/06/1996 6:30,NA,5,6328,10,5065.8,2519.74,1434.2,1085.54
1502253,6400,6400, 36 months,7.90%,200.26,4 years,RENT,35747,Current,credit_card,MN,14.6,0,07/11/1998 8:24,NA,7,18937,12,3391.26,3601.62,3008.74,592.88
1502384,18000,18000, 36 months,14.33%,618.09,2 years,RENT,70000,Charged Off,credit_card,NY,13.71,0,11/11/2003 7:03,NA,16,16117,20,0,7416.53,5126.2,2243.72
1502551,4000,4000, 36 months,11.14%,131.23,n/a,OWN,30000,Current,debt_consolidation,PA,8.04,0,13/01/1992 10:51,NA,5,5597,9,1053.47,3349.03,2946.53,402.5
1502741,4000,4000, 36 months,17.27%,143.15,5 years,MORTGAGE,48000,Charged Off,credit_card,IL,21.48,1,03/09/1999 4:53,13,10,9425,23,0,1426.4,910.19,516.21
1503134,14000,14000, 36 months,8.90%,444.55,2 years,MORTGAGE,150000,Current,debt_consolidation,NY,13.26,0,12/01/1998 5:34,NA,9,26782,29,7468.62,7997.14,6531.38,1465.76
1503428,13700,13700, 36 months,12.12%,455.83,6 years,MORTGAGE,36000,Current,debt_consolidation,IL,14.93,0,02/08/1988 9:27,48,9,12524,24,7470.01,8201.88,6229.99,1971.89
1503639,30000,30000, 60 months,14.33%,703.2,3 years,MORTGAGE,135000,Current,debt_consolidation,CA,16.01,0,09/10/1998 9:38,NA,9,34355,21,23132.98,12631.08,6867.02,5764.06
1503942,16950,16950, 60 months,17.27%,423.72,10+ years,MORTGAGE,43000,Charged Off,debt_consolidation,OK,26.62,0,01/04/2000 4:23,NA,7,12588,18,0,5503.16,2547.61,2955.55
1504162,14400,14400, 36 months,13.11%,485.96,1 year,RENT,45000,Current,debt_consolidation,CA,27.77,0,05/01/2005 9:41,NA,8,15086,20,8307.03,8247.89,6092.97,2154.92
1504435,18000,18000, 36 months,18.49%,655.18,1 year,OWN,53000,Fully Paid,debt_consolidation,CA,15.96,0,05/05/2005 8:11,42,11,14703,11,0,20712.9,18000,2712.9
1504583,14675,14675, 36 months,17.27%,525.18,10+ years,MORTGAGE,38000,Current,debt_consolidation,FL,29.31,0,30/12/1994 7:14,81,13,14420,22,8284.02,9441.17,6390.99,3050.18
1504852,14000,14000, 36 months,12.12%,465.81,< 1 year,RENT,40000,Charged Off,credit_card,NY,4.71,0,26/08/2007 2:46,NA,8,6635,12,0,4656.6,3394.49,1262.11
1505227,12000,12000, 36 months,12.12%,399.26,5 years,RENT,52000,Current,credit_card,NY,8.53,0,29/06/1989 10:13,NA,11,5968,19,6873.1,6784.7,5126.9,1657.8
1505429,16425,16425, 36 months,18.49%,597.85,10+ years,MORTGAGE,60000,Current,debt_consolidation,AR,32.14,0,10/10/1998 11:29,29,8,11650,42,9341.79,10751.78,7083.21,3668.57
1505731,21850,21850, 60 months,18.49%,560.69,8 years,MORTGAGE,69000,Current,credit_card,AR,31.11,0,03/02/2000 8:10,NA,10,27537,24,17247.01,10084.77,4602.99,5481.78
1505908,7000,7000, 36 months,11.14%,229.64,6 years,MORTGAGE,52000,Fully Paid,debt_consolidation,MN,1.62,0,11/04/1987 3:07,NA,6,2749,12,0,7728.03,7000,728.03
1506085,10800,10800, 36 months,23.76%,422.36,< 1 year,MORTGAGE,60000,Current,debt_consolidation,VA,26.08,1,22/01/2000 3:30,12,31,7801,57,7209.33,6317.55,3590.67,2726.88
1506266,20000,20000, 36 months,7.62%,623.23,10+ years,MORTGAGE,112000,Current,credit_card,FL,14.69,0,02/10/1988 5:37,NA,11,17991,23,10575.3,11210.66,9424.71,1785.95
1506516,10000,10000, 36 months,15.80%,350.59,9 years,RENT,130000,Current,credit_card,FL,20.7,0,29/10/2000 7:59,NA,9,12582,20,5869.17,5945.75,4130.83,1814.92
1507002,6200,6200, 36 months,6.62%,190.37,10+ years,MORTGAGE,55000,Fully Paid,debt_consolidation,GA,13.7,0,11/09/1998 5:19,NA,9,5600,24,0,6501.55,6200,301.55
1507225,8000,8000, 36 months,12.12%,266.18,7 years,RENT,40000,Current,debt_consolidation,FL,29.76,0,04/01/2000 4:54,NA,6,15750,15,4582.63,4522.34,3417.37,1104.97
1507424,20000,20000, 60 months,19.72%,526.77,10+ years,RENT,60000,Current,debt_consolidation,VA,15.26,0,18/12/1997 3:38,27,8,15717,16,15894.03,9471.49,4105.97,5365.52
1507746,4000,4000, 36 months,15.80%,140.24,< 1 year,OWN,52000,Current,credit_card,NY,11.52,0,27/05/2007 11:24,NA,9,10387,9,2351.8,2374.34,1648.2,726.14
1507982,16000,16000, 36 months,8.90%,508.06,3 years,MORTGAGE,60000,Current,credit_card,CA,12.84,0,13/04/1981 12:27,NA,10,15135,21,2704.33,14719.46,13295.67,1423.79
1508161,10000,10000, 36 months,10.16%,323.43,10+ years,MORTGAGE,80000,Current,debt_consolidation,FL,21.42,0,30/04/1972 2:54,NA,12,19434,26,5670.37,5477.74,4329.64,1148.1
1508357,11625,11625, 36 months,13.11%,392.31,10+ years,RENT,80000,Current,credit_card,CA,22.95,0,27/08/2001 10:43,75,12,14203,25,6699.72,6667.23,4925.28,1741.95
1508548,11325,11325, 36 months,7.62%,352.91,< 1 year,RENT,33000,Current,moving,WI,27.96,0,08/06/1999 5:24,NA,6,4766,18,4053.04,8147.24,7271.96,875.28
1508735,15000,15000, 36 months,17.77%,540.56,2 years,MORTGAGE,96818,Current,credit_card,MO,32.01,1,21/03/1997 7:00,23,16,23565,42,8489.36,9725.66,6510.64,3215.02
1508910,14675,14675, 36 months,21.00%,552.89,7 years,RENT,37000,Charged Off,vacation,CA,27.6,0,09/12/2004 7:06,NA,6,7092,16,0,5527.19,2999.81,2527.38
1509374,25000,25000, 60 months,23.83%,716.74,1 year,MORTGAGE,68000,Current,debt_consolidation,UT,17.92,0,18/01/2003 11:20,NA,9,21824,11,20606.91,12156.87,4393.09,7763.78
1509594,12000,12000, 36 months,10.16%,388.11,< 1 year,RENT,49358,Fully Paid,credit_card,NY,30.07,0,21/10/2002 3:17,NA,12,14343,26,0,13381.69263,12000,1381.69
1509851,12400,12400, 36 months,15.31%,431.74,6 years,MORTGAGE,60665,Fully Paid,credit_card,CA,10.82,0,25/12/2001 9:24,NA,9,17581,31,0,13565.42,12400,1165.42
1510045,10000,10000, 36 months,10.16%,323.43,2 years,RENT,85000,Current,major_purchase,NY,3.42,0,15/12/2003 2:22,NA,6,7767,12,5392.39,5804.23,4607.61,1196.62
1510517,23500,23500, 60 months,19.05%,610.25,7 years,MORTGAGE,60000,Current,debt_consolidation,MD,18.86,0,24/09/1990 2:38,38,6,21359,19,18928.13,10339.4,4571.87,5767.53
1510733,1800,1800, 36 months,14.33%,61.81,5 years,RENT,25000,Current,moving,CA,12.82,0,17/09/1997 3:22,25,5,4223,7,999.79,1106.97,800.21,306.76
1510997,14400,14400, 36 months,8.90%,457.25,10+ years,MORTGAGE,80000,Current,credit_card,AL,18.32,2,10/01/1999 3:17,6,13,14312,30,7680.98,8249.96,6719.02,1508.09
1511504,12250,12250, 36 months,16.29%,432.43,n/a,OWN,35000,Charged Off,home_improvement,NJ,7.36,0,11/10/1981 11:19,41,11,5740,40,0,4033.38,2227.95,1229.66
1511788,30750,30750, 36 months,12.12%,1023.11,6 years,RENT,77000,Current,debt_consolidation,CA,16.33,0,07/12/1999 4:36,NA,8,20823,22,17608.36,17391,13141.64,4249.36
1511939,14400,14400, 36 months,13.11%,485.96,10+ years,RENT,50000,Charged Off,debt_consolidation,IL,26.09,0,15/07/1998 8:48,NA,9,7333,24,0,4090.82,2375.75,1023.8
1512222,12850,12850, 36 months,15.31%,447.41,6 years,RENT,41000,Charged Off,debt_consolidation,CT,16.46,0,10/12/1993 6:27,NA,8,18278,15,0,3800.42,2366.72,1366.97
1512499,9600,9600, 36 months,12.12%,319.41,3 years,RENT,43000,Current,credit_card,HI,15.46,0,05/02/1977 11:10,NA,15,12144,30,5499.5,5426.4,4100.5,1325.9
1512785,12000,12000, 36 months,14.09%,410.66,9 years,MORTGAGE,68000,Fully Paid,credit_card,NM,13.34,0,02/02/1989 12:44,66,10,8116,39,0,13260.84,12000,1260.84
1513209,10775,10775, 36 months,20.49%,403.14,10+ years,RENT,34589.27,Current,credit_card,CO,13.81,0,29/10/1995 4:12,53,4,10776,10,6499.45,6845.05,4275.56,2569.49
1513396,30000,30000, 36 months,8.90%,952.6,10+ years,RENT,130000,Current,debt_consolidation,NC,9.72,0,10/08/1993 4:55,NA,14,37846,30,16828.82,16188.08,13171.18,3016.9
1513562,10000,10000, 36 months,15.31%,348.18,3 years,RENT,42000,Current,debt_consolidation,AZ,12.5,0,11/10/2004 9:05,76,10,14866,30,5568.97,6265.71,4431.03,1834.68
1514045,20000,20000, 60 months,14.33%,468.8,6 years,MORTGAGE,1.00E+05,Current,debt_consolidation,CA,12,0,30/01/2002 1:12,NA,8,13372,15,15423.45,8418,4576.54,3841.46
1514190,4000,4000, 36 months,13.11%,134.99,2 years,RENT,38000,Fully Paid,debt_consolidation,NJ,10.64,0,22/08/2008 5:53,NA,9,2634,11,0,4208.21,4000,208.21
1514364,15875,15875, 36 months,17.77%,572.09,5 years,RENT,40000,Charged Off,debt_consolidation,CA,16.68,2,12/10/2004 9:56,8,15,10546,20,0,6319.1,4025.32,2293.78
1514600,14000,14000, 36 months,10.16%,452.8,< 1 year,RENT,43500,Current,debt_consolidation,NV,27.09,0,01/05/2001 10:47,NA,7,20406,11,7938.35,7669.04,6061.64,1607.4
1514999,7000,7000, 36 months,12.12%,232.91,10+ years,MORTGAGE,140000,Current,credit_card,TX,15.03,0,18/03/1998 1:42,NA,13,28920,39,4011.55,3954.71,2988.45,966.26
1515238,4000,4000, 36 months,7.90%,125.17,4 years,RENT,24000,Current,credit_card,CA,18.3,0,25/02/2002 10:00,NA,2,4820,8,2231.7,2123.81,1768.3,355.51
1515425,20000,20000, 36 months,7.90%,625.81,2 years,MORTGAGE,80000,Current,credit_card,TX,8.39,0,02/08/2004 1:47,NA,10,21425,18,13850.79,7509.72,6149.21,1360.51
1515624,15000,15000, 36 months,14.33%,515.08,6 years,RENT,80000,Fully Paid,credit_card,TX,13.71,0,18/12/2003 1:42,NA,9,20703,12,0,17145.27464,15000,2145.27
1515836,4000,4000, 36 months,14.09%,136.89,6 years,RENT,34000,Charged Off,other,CA,33.56,0,23/05/1997 9:18,NA,9,6495,14,0,361.09,89.71,46.85
1515982,14000,14000, 36 months,15.31%,487.45,10+ years,MORTGAGE,96000,Fully Paid,debt_consolidation,VA,23.63,1,05/11/1994 9:54,14,17,12551,29,0,16464.5001,14000,2464.5
1516337,19200,19200, 36 months,13.11%,647.95,2 years,RENT,155000,Current,debt_consolidation,TX,13.46,0,24/03/1997 7:35,NA,10,35068,23,11065,11012.09,8135,2877.09
1516673,9000,9000, 36 months,14.33%,309.05,10+ years,RENT,60000,Fully Paid,credit_card,CA,13.68,0,15/12/1998 7:36,31,4,4185,25,0,9699.92,9000,699.92
1516929,12300,12300, 36 months,11.14%,403.51,5 years,RENT,35403,Current,credit_card,FL,25.05,0,20/12/1997 10:32,NA,10,25912,18,6998.94,6859.33,5301.06,1558.27
1517146,12500,12500, 36 months,12.12%,415.9,< 1 year,RENT,41000,Current,credit_card,OR,16.39,0,09/11/2005 9:36,NA,13,9255,17,7158.94,7068.09,5341.06,1727.03
1517434,10000,10000, 36 months,18.49%,363.99,1 year,RENT,40000,In Grace Period,wedding,HI,4.93,2,19/11/2003 11:02,9,7,5823,22,5663.02,6594.9,4336.98,2257.92
1517633,7750,7750, 36 months,14.33%,266.13,10+ years,MORTGAGE,33000,Current,credit_card,MO,31.45,0,01/01/1996 6:14,31,20,13693,36,4507.75,4512.85,3242.25,1270.6
1517937,3600,3600, 36 months,7.90%,112.65,2 years,RENT,24000,Fully Paid,debt_consolidation,MD,24.2,0,07/05/2001 8:08,NA,8,4667,19,0,3753.71,3600,153.71
1518128,19075,19075, 60 months,18.75%,492.2,4 years,MORTGAGE,47736,Current,credit_card,AL,19.73,0,28/10/1996 2:18,53,5,23888,30,15330.11,8362.13,3744.89,4617.24
1518451,12000,12000, 36 months,6.62%,368.45,2 years,MORTGAGE,84000,Current,credit_card,CA,10.31,0,02/12/1995 5:26,67,12,23430,26,6645.08,6244.44,5354.92,889.52
1518675,20000,20000, 36 months,13.11%,674.94,< 1 year,RENT,98800,Current,debt_consolidation,NC,15.09,0,18/01/2001 8:30,NA,17,29756,35,11536.02,11457.49,8463.98,2993.51
1518832,14600,14600, 36 months,13.11%,492.71,7 years,MORTGAGE,45800,Current,credit_card,CO,33.93,0,06/12/1999 6:40,NA,17,30459,63,8811.04,7880.32,5788.96,2091.36
1518998,16000,16000, 60 months,18.49%,410.58,10+ years,RENT,65000,Current,debt_consolidation,FL,26.99,0,16/05/1999 9:37,NA,13,21693,18,12841.16,6976.12,3158.84,3817.28
1519260,10000,10000, 36 months,12.12%,332.72,9 years,RENT,45000,Current,debt_consolidation,MA,4.96,0,20/03/2004 10:26,NA,4,9388,9,5452.59,5986.75,4547.41,1439.34
1519439,20000,20000, 60 months,19.72%,526.77,10+ years,OWN,70000,Charged Off,debt_consolidation,CT,27.84,2,17/01/1993 12:18,9,21,34779,39,0,2693.52,603.49,975.14
1519578,11300,11300, 36 months,14.09%,386.71,1 year,RENT,128000,Fully Paid,debt_consolidation,NY,14.74,0,18/09/1998 1:23,79,9,5979,26,0,13121.51223,11300,1821.51
1520005,20950,20950, 60 months,18.75%,540.58,9 years,RENT,53000,Current,debt_consolidation,TX,29.86,0,19/05/2004 3:41,NA,12,17417,20,16836.42,9185.44,4113.58,5071.86
1520209,9000,9000, 36 months,10.16%,291.09,6 years,RENT,42300,Current,debt_consolidation,TX,19.38,0,17/11/1998 3:45,NA,12,14258,15,5103.25,4929.97,3896.75,1033.22
1520372,10000,10000, 36 months,12.12%,332.72,10+ years,MORTGAGE,72000,Current,debt_consolidation,OR,4.37,0,08/12/1994 5:32,NA,10,4877,19,5730.95,5649.44,4269.05,1380.39
1520583,10000,10000, 36 months,18.75%,365.3,1 year,MORTGAGE,75000,Current,debt_consolidation,OK,20.11,0,18/10/1998 8:14,27,16,11566,32,5969.55,6203.47,4030.46,2173.01
1520950,11000,11000, 60 months,15.80%,266.34,10+ years,MORTGAGE,115000,Current,other,PA,21.5,0,11/10/1988 8:43,NA,14,38237,51,8706.63,4518.26,2293.37,2224.89
1521219,10925,10925, 36 months,6.62%,335.44,5 years,MORTGAGE,47000,Current,debt_consolidation,MO,9.63,0,08/12/1977 8:50,NA,9,13327,29,6048.7,5686.33,4876.31,810.02
1521416,6975,6975, 36 months,7.90%,218.25,10+ years,RENT,58000,Fully Paid,credit_card,CA,10.22,0,15/12/1993 7:55,63,9,7905,14,0,7346.39,6975,371.39
1521646,1750,1750, 36 months,7.90%,54.76,4 years,RENT,25000,Fully Paid,major_purchase,RI,14.74,0,06/05/2007 11:16,NA,8,603,11,0,1834,1750,84
1521830,31300,31300, 60 months,23.28%,887.41,n/a,MORTGAGE,78924,Current,other,PA,19.11,0,02/10/1984 5:06,NA,11,41784,27,25728.86,15063.87,5571.14,9492.73
1522012,10000,10000, 60 months,11.14%,218.13,6 years,RENT,39000,Current,debt_consolidation,WI,15.82,0,03/06/1990 4:16,NA,5,11319,8,7712.81,3694.27,2287.19,1407.08
1522158,20000,20000, 36 months,12.12%,665.44,5 years,RENT,140000,Current,debt_consolidation,TX,13.47,0,27/08/1991 6:19,24,12,15860,27,11454.19,11309.08,8545.81,2763.27
1522341,7200,7200, 36 months,12.12%,239.56,9 years,MORTGAGE,45000,Current,home_improvement,TX,13.63,0,15/08/2000 5:29,43,9,8124,31,4322.59,3827.52,2877.41,950.11
1522498,8000,8000, 36 months,6.62%,245.63,10+ years,OWN,30000,Fully Paid,debt_consolidation,PA,25.72,0,13/11/1999 7:30,NA,13,7085,19,0,8356.21,8000,356.21
1522628,35000,35000, 36 months,21.49%,1327.45,2 years,RENT,110000,Current,debt_consolidation,CA,9.87,0,22/01/1998 8:03,NA,11,23219,21,21223.12,22560.7,13776.88,8783.82
1522785,15850,15850, 36 months,17.27%,567.23,10+ years,RENT,40000,Current,debt_consolidation,CA,14.79,0,07/06/1995 11:29,NA,11,13768,13,9381.53,9627.1,6468.47,3158.63
1523049,4600,4600, 36 months,7.62%,143.35,10+ years,MORTGAGE,65000,Fully Paid,home_improvement,MO,12.61,0,21/09/1998 8:40,NA,11,12073,61,0,4629.32,4600,29.32
1523187,20000,20000, 60 months,17.27%,499.96,10+ years,MORTGAGE,3.00E+05,Current,home_improvement,OH,8.35,0,08/04/1986 7:03,42,13,39988,30,16213.84,7999.36,3786.17,4213.19
1523385,10625,10625, 36 months,12.12%,353.52,10+ years,MORTGAGE,31820,Charged Off,debt_consolidation,WA,25.87,0,29/12/1998 2:15,NA,10,12134,17,0,2473.52,1775.76,697.76
