id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,loan_performance
3296504,16000,16000, 36 months,11.14,524.89,7 years,RENT,75000.0,Current,debt_consolidation,MO,15.63,0.0,1994-03-08 09:16:00,,15.0,15670.0,31.0,10825.53,6823.33,5174.47,1648.86,Good
3296760,10000,10000, 36 months,12.12,332.72,9 years,RENT,55000.0,Current,debt_consolidation,MA,28.41,0.0,1998-11-12 01:39:00,76.0,7.0,4942.0,22.0,6799.31,4323.8,3200.69,1123.11,Good
3297044,14825,14825, 36 months,16.29,523.33,1 year,RENT,68500.0,Current,debt_consolidation,WI,20.55,0.0,2003-02-19 07:13:00,31.0,24.0,18209.0,34.0,10282.3,6798.85,4542.7,2256.15,Good
3297267,21000,21000, 36 months,13.11,708.69,2 years,RENT,82000.0,Current,credit_card,TX,16.45,0.0,2000-06-07 07:08:00,,23.0,28252.0,31.0,15430.46,7795.59,5569.54,2226.05,Good
3297528,24000,24000, 36 months,14.09,821.32,7 years,MORTGAGE,79000.0,Current,debt_consolidation,TX,31.7,0.0,1992-04-18 11:44:00,,8.0,29868.0,21.0,17096.15,9848.28,6903.85,2944.43,Good
3297681,24000,24000, 60 months,23.28,680.44,10+ years,MORTGAGE,78000.0,Current,credit_card,OH,16.29,1.0,1995-08-01 01:04:00,2.0,10.0,11258.0,23.0,20861.29,8835.52,3138.72,5696.8,Good
3297964,35000,35000, 60 months,17.27,874.93,6 years,MORTGAGE,85869.0,Default,debt_consolidation,CO,23.49,0.0,1996-10-26 10:01:00,,16.0,39485.0,27.0,31876.25,6999.44,3123.75,3875.69,Bad
3298113,24000,24000, 36 months,6.62,736.89,3 years,RENT,130000.0,Current,debt_consolidation,IL,28.68,0.0,1994-02-08 12:32:00,,13.0,85826.0,36.0,16521.93,8842.68,7478.07,1364.61,Good
3298265,9250,9250, 36 months,11.14,303.45,< 1 year,OWN,100000.0,Current,debt_consolidation,WI,1.99,0.0,2000-11-29 10:47:00,34.0,5.0,16640.0,18.0,6501.86,3640.96,2748.14,892.82,Good
3298419,10000,10000, 36 months,13.11,337.47,4 years,RENT,45000.0,Current,credit_card,NY,9.96,0.0,1995-11-29 06:50:00,,6.0,11939.0,8.0,6834.53,4381.71,3165.47,1216.24,Good
3298622,12800,12800, 36 months,17.77,461.28,2 years,OWN,45000.0,Charged Off,debt_consolidation,TX,28.05,0.0,2007-06-30 12:58:00,,13.0,12788.0,20.0,0.0,1845.12,1107.17,737.95,Bad
3298789,4800,4800, 36 months,18.75,175.35,8 years,MORTGAGE,75250.0,Current,debt_consolidation,MN,13.92,0.0,1985-04-26 06:50:00,,12.0,12321.0,15.0,3488.45,2101.44,1311.55,789.89,Good
3298923,18600,18600, 60 months,16.29,455.19,10+ years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,CA,11.25,0.0,1999-02-21 07:08:00,,7.0,13851.0,34.0,0.0,19593.71,18600.0,993.71,Good
3299156,7500,7500, 36 months,13.11,253.11,10+ years,MORTGAGE,67200.0,Fully Paid,debt_consolidation,NY,14.04,1.0,1996-08-26 11:55:00,17.0,14.0,35282.0,39.0,0.0,7816.81,7500.0,316.81,Good
3299364,24550,24550, 36 months,14.33,843.01,10+ years,RENT,70000.0,Current,credit_card,FL,17.55,0.0,1988-05-10 01:54:00,71.0,6.0,47651.0,18.0,17511.44,10100.88,7038.57,3062.31,Good
3299557,9600,9600, 36 months,15.8,336.57,2 years,RENT,50000.0,Current,credit_card,MD,15.62,0.0,1990-05-30 04:23:00,,7.0,19342.0,12.0,6645.12,4369.53,2954.88,1414.65,Good
3299832,15000,15000, 36 months,17.77,540.56,10+ years,OWN,63000.0,Current,debt_consolidation,FL,20.74,0.0,1995-10-01 09:48:00,35.0,16.0,20828.0,27.0,10474.95,7022.36,4525.05,2497.31,Good
3300004,18000,18000, 36 months,12.12,598.89,2 years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,CA,13.95,0.0,2002-11-29 08:08:00,,17.0,23070.0,31.0,0.0,19480.85,18000.0,1480.85,Good
3300197,15200,15200, 36 months,10.16,491.61,3 years,MORTGAGE,95000.0,Fully Paid,debt_consolidation,OH,15.28,0.0,1998-11-15 06:52:00,54.0,10.0,13188.0,27.0,0.0,15811.97,15200.0,611.97,Good
3300357,16000,16000, 36 months,14.09,547.55,6 years,RENT,50000.0,Current,credit_card,CA,25.99,0.0,1999-10-11 10:21:00,,12.0,33415.0,22.0,10984.13,7112.39,5015.87,2096.52,Good
3300559,14000,14000, 60 months,15.8,338.97,5 years,RENT,72332.0,Fully Paid,debt_consolidation,CA,22.35,0.0,1998-08-17 12:47:00,,15.0,23890.0,25.0,0.0,14184.41,14000.0,184.41,Good
3300844,17600,17600, 36 months,12.12,585.59,3 years,MORTGAGE,50000.0,Current,debt_consolidation,NM,14.35,0.0,2006-07-28 11:02:00,,13.0,13307.0,17.0,12426.59,7024.66,5173.41,1851.25,Good
3301163,20000,20000, 36 months,11.14,656.11,5 years,RENT,72000.0,Current,debt_consolidation,WA,15.43,0.0,1999-07-22 08:42:00,,4.0,20923.0,17.0,14057.33,7873.32,5942.67,1930.65,Good
3324574,32000,32000, 36 months,14.09,1095.09,10+ years,OWN,100000.0,Current,credit_card,SC,17.53,0.0,2002-10-24 08:16:00,,8.0,19863.0,17.0,21966.38,14227.53,10033.62,4193.91,Good
3324969,10000,10000, 36 months,8.9,317.54,4 years,MORTGAGE,72000.0,Current,credit_card,CA,16.32,0.0,1990-07-07 03:06:00,,12.0,22201.0,19.0,6966.88,3798.6,3033.12,765.48,Good
3334926,10000,10000, 36 months,13.11,337.47,10+ years,RENT,40000.0,Current,credit_card,VA,27.81,0.0,2001-05-01 04:11:00,52.0,12.0,8040.0,27.0,7350.6,3708.32,2649.4,1058.92,Good
3335346,6625,6625, 36 months,12.12,220.43,Not Specify,MORTGAGE,23000.0,Current,debt_consolidation,OH,26.73,0.0,1960-10-17 10:16:00,,10.0,11261.0,22.0,4677.98,2643.73,1947.02,696.71,Good
3335775,9325,9325, 36 months,14.33,320.21,10+ years,MORTGAGE,30000.0,Late (31-120 days),credit_card,IN,31.92,0.0,2003-01-07 06:38:00,,15.0,14892.0,30.0,7583.4,2560.56,1741.6,818.96,Bad
3344722,15000,15000, 36 months,11.14,492.08,4 years,MORTGAGE,87500.0,Current,debt_consolidation,PA,17.2,0.0,2001-03-05 06:47:00,,9.0,58697.0,17.0,10149.1,6396.68,4850.9,1545.78,Good
3344876,17000,17000, 36 months,7.9,531.94,10+ years,MORTGAGE,99000.0,Current,credit_card,AZ,15.72,1.0,1989-05-23 07:19:00,13.0,7.0,20472.0,42.0,12224.62,5851.34,4775.38,1075.96,Good
3345073,20000,20000, 36 months,8.9,635.07,10+ years,MORTGAGE,103000.0,Current,credit_card,TX,22.0,0.0,1979-10-27 12:42:00,,15.0,31553.0,21.0,13920.85,7613.4,6079.15,1534.25,Good
3345237,2300,2300, 36 months,12.12,76.53,10+ years,MORTGAGE,112780.0,Current,major_purchase,VA,16.96,1.0,1989-02-08 01:01:00,18.0,8.0,8760.0,24.0,1563.51,994.89,736.48,258.41,Good
3345394,14825,14825, 36 months,13.11,500.3,10+ years,MORTGAGE,41600.0,Current,credit_card,MI,22.96,0.0,2001-11-22 08:15:00,,9.0,24339.0,20.0,10519.04,5993.59,4305.96,1687.63,Good
3345574,25475,25475, 36 months,14.33,874.77,7 years,RENT,58000.0,Charged Off,debt_consolidation,TX,28.45,0.0,1998-05-20 09:23:00,,12.0,23225.0,42.0,0.0,2305.68,570.12,303.98,Bad
3345753,6000,6000, 36 months,17.77,216.23,10+ years,MORTGAGE,75000.0,Current,other,WV,16.96,2.0,1992-12-18 05:57:00,14.0,11.0,14506.0,24.0,4188.79,2810.75,1811.21,999.54,Good
3345963,13000,13000, 36 months,12.12,432.54,3 years,RENT,65000.0,Current,credit_card,CA,11.24,0.0,2001-02-04 09:59:00,75.0,8.0,10420.0,21.0,8837.55,5623.02,4162.45,1460.57,Good
3346294,3200,3200, 36 months,16.29,112.97,8 years,MORTGAGE,46000.0,Current,home_improvement,NJ,19.23,1.0,2007-10-31 04:13:00,15.0,12.0,7610.0,16.0,2302.67,1352.28,897.33,454.95,Good
3346459,13200,13200, 36 months,14.09,451.73,7 years,RENT,67000.0,Current,credit_card,CA,20.58,1.0,1993-02-16 07:02:00,22.0,9.0,11497.0,28.0,9064.28,5864.33,4135.72,1728.61,Good
3346705,10000,10000, 36 months,12.12,332.72,10+ years,MORTGAGE,50000.0,Current,debt_consolidation,VA,24.48,0.0,1997-02-03 08:59:00,,14.0,37595.0,53.0,7061.17,3990.48,2938.83,1051.65,Good
3346877,12000,12000, 36 months,13.11,404.97,5 years,RENT,100700.0,Fully Paid,credit_card,CA,12.36,0.0,1997-11-23 10:21:00,,9.0,5842.0,17.0,0.0,13061.37,12000.0,1061.37,Good
3346987,15000,15000, 36 months,12.12,499.08,5 years,MORTGAGE,60000.0,Current,debt_consolidation,MI,21.7,0.0,2005-02-14 12:29:00,,17.0,16301.0,20.0,10200.95,6483.0,4799.05,1683.95,Good
3347159,4250,4250, 36 months,20.49,159.01,7 years,RENT,26478.0,Current,other,FL,8.38,0.0,2007-05-05 04:53:00,,10.0,4929.0,14.0,3003.61,2067.13,1246.39,820.74,Good
3347400,15000,15000, 36 months,14.09,513.33,9 years,RENT,50000.0,Current,credit_card,OR,13.75,0.0,2001-11-03 05:03:00,,5.0,26338.0,10.0,10688.79,6149.88,4311.21,1838.67,Good
3347604,6400,6400, 36 months,8.9,203.23,10+ years,OWN,171000.0,Current,debt_consolidation,VA,24.66,2.0,1997-07-27 12:23:00,11.0,11.0,87739.0,42.0,4459.77,2429.88,1940.23,489.65,Good
3347900,6000,6000, 36 months,13.11,202.49,10+ years,MORTGAGE,75600.0,Current,home_improvement,WA,34.63,0.0,2000-03-13 06:51:00,,14.0,18859.0,24.0,4254.29,2429.88,1745.71,684.17,Good
3348132,4500,4500, 36 months,19.72,166.6,< 1 year,RENT,38000.0,Charged Off,other,FL,29.84,0.0,2000-09-10 07:57:00,45.0,10.0,10826.0,15.0,0.0,419.97,92.64,73.94,Bad
3348283,15000,15000, 36 months,11.14,492.08,10+ years,MORTGAGE,59000.0,Current,debt_consolidation,AL,10.66,0.0,2003-11-24 09:32:00,,9.0,12421.0,14.0,10543.3,5904.6,4456.7,1447.9,Good
3348492,11000,11000, 36 months,12.12,365.99,2 years,MORTGAGE,33000.0,Current,credit_card,PA,12.36,0.0,1999-08-17 02:04:00,,9.0,9516.0,14.0,6735.69,5327.92,4264.31,1063.61,Good
3348717,18000,18000, 36 months,18.75,657.54,< 1 year,OWN,43500.0,Current,debt_consolidation,PA,29.99,0.0,2004-10-19 02:02:00,42.0,16.0,10717.0,31.0,13078.53,7885.68,4921.47,2964.21,Good
3348873,26750,26750, 60 months,17.27,668.7,4 years,MORTGAGE,86600.0,Current,debt_consolidation,CO,24.31,0.0,1995-08-08 03:08:00,49.0,14.0,31632.0,33.0,22730.98,8681.58,4019.02,4662.56,Good
3348985,9500,9500, 36 months,14.33,326.22,4 years,RENT,28000.0,Current,debt_consolidation,TX,14.79,0.0,1995-02-03 05:26:00,34.0,6.0,2842.0,18.0,7258.57,3255.81,2241.43,1014.38,Good
3349161,10000,10000, 36 months,7.9,312.91,5 years,MORTGAGE,55000.0,Current,debt_consolidation,SD,23.3,0.0,2003-09-25 05:03:00,,12.0,4360.0,32.0,6931.03,3747.96,3068.97,678.99,Good
3349274,9000,9000, 36 months,15.31,313.36,6 years,RENT,50000.0,Current,debt_consolidation,CT,14.81,0.0,1998-09-21 05:54:00,,12.0,14631.0,21.0,6212.66,4072.6,2787.34,1285.26,Good
3349448,27575,27575, 36 months,15.31,960.09,10+ years,MORTGAGE,62000.0,Current,debt_consolidation,LA,15.89,0.0,1991-11-28 06:31:00,,10.0,26434.0,29.0,19741.03,11521.08,7833.97,3687.11,Good
3349607,4725,4725, 36 months,22.47,181.61,1 year,RENT,29000.0,Current,debt_consolidation,NJ,29.92,0.0,2003-04-28 08:23:00,60.0,11.0,4995.0,22.0,3368.98,2359.97,1356.02,1003.95,Good
3349718,28000,28000, 60 months,11.14,610.75,Not Specify,MORTGAGE,87000.0,Fully Paid,debt_consolidation,WA,3.17,0.0,1990-09-06 06:10:00,,6.0,55388.0,10.0,0.0,29985.0,28000.0,1985.0,Good
3349878,10000,10000, 36 months,14.33,343.39,Not Specify,RENT,53000.0,Current,credit_card,FL,23.21,1.0,1998-04-25 05:01:00,12.0,18.0,11080.0,27.0,7136.35,4109.52,2863.65,1245.87,Good
3350054,24000,24000, 36 months,11.14,787.33,< 1 year,MORTGAGE,75000.0,Current,debt_consolidation,TX,15.23,0.0,1999-10-17 08:39:00,,7.0,31497.0,21.0,16841.78,9472.1,7158.22,2313.88,Good
3350229,8000,8000, 36 months,18.49,291.19,2 years,RENT,150000.0,Current,small_business,NY,32.51,0.0,2003-02-28 09:06:00,25.0,9.0,51432.0,21.0,5813.81,3480.36,2186.19,1294.17,Good
3350385,16000,16000, 36 months,8.9,508.06,5 years,MORTGAGE,126000.0,Current,debt_consolidation,CA,22.1,0.0,2005-12-14 10:10:00,44.0,21.0,24106.0,39.0,11138.87,6087.96,4861.13,1226.83,Good
3350564,20000,20000, 36 months,12.12,665.44,10+ years,MORTGAGE,130000.0,Current,debt_consolidation,CA,9.09,1.0,1991-06-08 05:12:00,22.0,10.0,10890.0,19.0,14119.15,7985.28,5880.85,2104.43,Good
3350732,28000,28000, 60 months,23.63,799.51,5 years,RENT,80000.0,In Grace Period,debt_consolidation,CA,21.74,0.0,2003-12-25 01:06:00,78.0,7.0,4318.0,20.0,24990.99,8835.08,3009.01,5826.07,Bad
3350878,11000,11000, 36 months,17.27,393.66,2 years,RENT,40000.0,Current,debt_consolidation,NJ,17.82,0.0,2004-04-23 03:33:00,,5.0,3301.0,20.0,7943.95,4719.6,3056.05,1663.55,Good
3351035,10000,10000, 36 months,11.14,328.06,9 years,MORTGAGE,43000.0,Current,debt_consolidation,IN,19.45,2.0,1992-06-07 03:18:00,15.0,8.0,6001.0,20.0,7547.07,3280.5,2452.93,827.57,Good
3351202,3000,3000, 36 months,18.49,109.2,5 years,RENT,27000.0,Current,debt_consolidation,FL,23.73,0.0,2007-09-05 09:46:00,,7.0,6854.0,10.0,2148.51,1310.4,851.5,458.9,Good
3351380,22000,22000, 36 months,8.9,698.58,4 years,MORTGAGE,120000.0,Current,debt_consolidation,IN,19.37,0.0,1997-10-27 07:08:00,27.0,11.0,11636.0,39.0,15310.77,8377.44,6689.23,1688.21,Good
3351566,2400,2400, 36 months,19.72,88.86,2 years,RENT,12000.0,Current,debt_consolidation,CA,28.7,0.0,1991-02-24 12:56:00,,6.0,10316.0,8.0,1811.03,974.82,588.97,385.85,Good
3351788,35000,35000, 60 months,17.27,874.93,2 years,MORTGAGE,250000.0,Current,debt_consolidation,MD,3.87,1.0,1999-05-21 08:06:00,8.0,8.0,33272.0,20.0,30177.69,10493.88,4822.31,5671.57,Good
3351908,3000,3000, 36 months,14.33,103.02,10+ years,MORTGAGE,106000.0,Current,major_purchase,AK,13.69,3.0,2001-11-06 08:17:00,1.0,12.0,17405.0,27.0,2139.04,1235.52,860.96,374.56,Good
3352083,7350,7350, 36 months,10.16,237.72,6 years,RENT,45000.0,In Grace Period,debt_consolidation,NY,23.28,0.0,2003-09-27 11:21:00,,14.0,10731.0,24.0,5342.05,2606.78,2007.95,598.83,Bad
3352283,18225,18225, 36 months,10.16,589.44,1 year,MORTGAGE,165000.0,Current,credit_card,CO,6.16,0.0,1995-12-10 09:22:00,37.0,6.0,25710.0,23.0,12757.22,7068.12,5467.78,1600.34,Good
3352518,5375,5375, 36 months,19.72,198.99,10+ years,MORTGAGE,19000.0,Current,debt_consolidation,NM,15.92,0.0,2000-04-15 03:55:00,24.0,7.0,5585.0,25.0,3921.47,2385.84,1453.53,932.31,Good
3352690,10625,10625, 36 months,17.77,382.9,2 years,RENT,37000.0,Current,debt_consolidation,CA,15.73,1.0,2005-03-20 07:42:00,10.0,7.0,1930.0,10.0,7687.4,4593.48,2937.6,1655.88,Good
3352882,18000,18000, 60 months,8.9,372.78,4 years,MORTGAGE,80000.0,Current,credit_card,TX,19.99,0.0,1978-02-14 07:24:00,,19.0,17916.0,50.0,15279.83,4082.98,2720.17,1362.81,Good
3352990,9750,9750, 36 months,15.31,339.47,1 year,RENT,55000.0,Current,debt_consolidation,CA,13.59,2.0,2001-02-09 10:23:00,11.0,7.0,9595.0,22.0,6980.3,4073.28,2769.7,1303.58,Good
3353187,9000,9000, 36 months,15.31,313.36,5 years,RENT,70000.0,Current,debt_consolidation,MN,6.94,1.0,1992-08-26 08:32:00,8.0,10.0,12901.0,35.0,6443.82,3759.24,2556.18,1203.06,Good
3353371,10000,10000, 36 months,13.11,337.47,< 1 year,RENT,85000.0,Current,credit_card,CA,15.3,0.0,2003-08-29 11:20:00,,16.0,9321.0,34.0,7094.63,4044.12,2905.37,1138.75,Good
3353562,22250,22250, 60 months,17.27,556.21,10+ years,MORTGAGE,50000.0,Current,debt_consolidation,OH,27.05,0.0,1996-06-08 10:22:00,,19.0,37877.0,41.0,19195.08,6647.76,3054.92,3592.84,Good
3353794,12000,12000, 36 months,13.11,404.97,5 years,MORTGAGE,61000.0,Current,debt_consolidation,CO,8.99,0.0,2000-01-17 03:36:00,41.0,6.0,5234.0,14.0,8514.49,4851.6,3485.51,1366.09,Good
3353979,8400,8400, 36 months,11.14,275.57,2 years,RENT,120000.0,Current,credit_card,WA,12.86,0.0,2005-03-21 06:00:00,,6.0,8063.0,10.0,4807.8,4306.18,3592.2,713.98,Good
3354159,30000,30000, 36 months,15.31,1044.52,9 years,MORTGAGE,77000.0,Current,debt_consolidation,OH,13.82,0.0,2000-06-25 09:26:00,53.0,7.0,43374.0,20.0,22238.8,11488.42,7761.2,3727.22,Good
3354759,16800,16800, 36 months,19.05,616.25,5 years,MORTGAGE,210000.0,Current,debt_consolidation,TX,5.82,5.0,1999-09-16 09:21:00,11.0,10.0,17455.0,24.0,11796.8,8011.25,5003.2,3008.05,Good
3354899,9000,9000, 36 months,8.9,285.78,6 years,MORTGAGE,45000.0,Current,credit_card,CO,13.28,0.0,2006-10-09 10:48:00,,11.0,9383.0,15.0,6272.56,3415.8,2727.44,688.36,Good
3355066,28000,28000, 36 months,8.9,889.09,10+ years,MORTGAGE,85000.0,Current,debt_consolidation,IN,23.58,0.0,2001-12-11 10:41:00,,9.0,17095.0,21.0,19487.59,10660.8,8512.41,2148.39,Good
3355275,20000,20000, 60 months,16.29,489.45,10+ years,MORTGAGE,63000.0,Current,debt_consolidation,PA,24.27,0.0,1993-01-20 01:43:00,,12.0,16606.0,18.0,16925.95,6358.77,3074.05,3284.72,Good
3355504,10000,10000, 36 months,12.12,332.72,5 years,OWN,30000.0,Current,credit_card,TX,13.68,0.0,2000-01-14 02:44:00,,5.0,12032.0,15.0,7062.31,3988.92,2937.69,1051.23,Good
3355644,6900,6900, 36 months,18.75,252.06,5 years,RENT,29000.0,Current,other,NY,25.12,0.0,2006-02-11 03:39:00,,9.0,6402.0,9.0,5014.72,3020.76,1885.28,1135.48,Good
3355835,10000,10000, 36 months,10.16,323.43,2 years,MORTGAGE,57000.0,Current,debt_consolidation,IL,26.16,0.0,2002-10-30 05:30:00,,11.0,39171.0,21.0,7005.84,3870.48,2994.16,876.32,Good
3355946,8900,8900, 36 months,12.12,296.12,10+ years,RENT,64000.0,Fully Paid,credit_card,CA,23.51,0.0,1994-04-15 06:53:00,,18.0,22410.0,46.0,0.0,9484.45,8900.0,584.45,Good
3356091,16000,16000, 60 months,23.83,458.72,7 years,MORTGAGE,75000.0,Current,other,SC,18.75,0.0,1984-05-07 07:59:00,,9.0,9417.0,14.0,14115.4,5490.6,1884.6,3606.0,Good
3356256,10000,10000, 36 months,6.03,304.36,5 years,RENT,96867.0,Current,credit_card,CA,14.68,0.0,1978-08-13 12:00:00,,8.0,14718.0,16.0,9234.31,912.51,765.69,146.82,Good
3356432,11500,11500, 36 months,12.12,382.63,< 1 year,RENT,35000.0,Current,debt_consolidation,CA,30.97,0.0,1996-09-05 10:18:00,,12.0,17237.0,26.0,7117.45,5530.52,4382.55,1147.97,Good
3356564,7200,7200, 36 months,15.31,250.69,10+ years,MORTGAGE,75000.0,Current,debt_consolidation,IN,23.7,1.0,1987-06-22 07:52:00,18.0,13.0,33250.0,34.0,5154.93,3007.56,2045.07,962.49,Good
3356738,35000,35000, 60 months,16.29,856.54,Not Specify,MORTGAGE,109000.0,Fully Paid,credit_card,TX,15.72,0.0,1993-02-20 08:52:00,,11.0,22460.0,39.0,0.0,38651.38,35000.0,3651.38,Good
3356862,14000,14000, 36 months,18.75,511.42,10+ years,RENT,42000.0,Current,debt_consolidation,CA,14.14,0.0,1998-11-21 08:47:00,45.0,14.0,9354.0,27.0,10175.32,6128.28,3824.68,2303.6,Good
3357041,2000,2000, 36 months,17.77,72.08,< 1 year,RENT,29120.0,Fully Paid,other,WV,16.4,0.0,1989-05-12 12:03:00,,6.0,19543.0,13.0,0.0,2168.0,2000.0,168.0,Good
3357312,9925,9925, 36 months,17.77,357.67,10+ years,MORTGAGE,57000.0,Current,home_improvement,NY,22.93,0.0,2007-12-15 05:24:00,,8.0,6623.0,13.0,7182.01,4289.18,2742.99,1546.19,Good
3357477,28100,28100, 60 months,17.27,702.45,10+ years,MORTGAGE,80000.0,Current,debt_consolidation,NJ,28.5,0.0,1995-12-07 03:04:00,,23.0,27678.0,55.0,24234.89,8410.8,3865.11,4545.69,Good
3357652,12000,12000, 36 months,14.09,410.66,1 year,RENT,52000.0,Charged Off,debt_consolidation,PA,33.23,0.0,1995-11-07 04:36:00,,15.0,18835.0,26.0,0.0,2052.45,1380.28,672.17,Bad
3357812,16000,16000, 36 months,12.12,532.35,2 years,MORTGAGE,80000.0,Current,credit_card,NJ,18.21,0.0,2000-07-13 06:56:00,29.0,15.0,20995.0,37.0,11298.79,6383.52,4701.21,1682.31,Good
3357998,24575,24575, 36 months,18.49,894.5,10+ years,RENT,55968.59,Current,debt_consolidation,CA,26.31,0.0,1990-10-04 09:05:00,,19.0,22886.0,33.0,17847.72,10709.47,6727.28,3982.19,Good
3358174,6300,6300, 36 months,14.33,216.34,2 years,RENT,21000.0,Current,debt_consolidation,CA,9.49,0.0,2005-11-15 04:25:00,,4.0,5309.0,8.0,4494.38,2591.16,1805.62,785.54,Good
3358355,14000,14000, 36 months,13.11,472.46,3 years,RENT,96000.0,Current,house,MA,18.06,0.0,1997-02-19 07:48:00,,14.0,32477.0,42.0,9929.81,5665.45,4070.19,1595.26,Good
3358510,16950,16950, 60 months,21.0,458.56,2 years,MORTGAGE,38000.0,Current,debt_consolidation,NC,19.61,0.0,1996-07-05 10:28:00,,7.0,15342.0,19.0,14810.73,5496.72,2139.27,3357.45,Good
3358658,4750,4750, 36 months,17.27,169.99,6 years,MORTGAGE,33000.0,Current,debt_consolidation,SC,30.8,0.0,1996-06-05 12:05:00,29.0,7.0,3088.0,46.0,3429.13,2039.88,1320.87,719.01,Good
3358793,24000,24000, 36 months,13.11,809.93,6 years,RENT,110000.0,Current,debt_consolidation,CA,15.36,0.0,1995-03-13 12:19:00,28.0,11.0,30280.0,31.0,17639.54,8902.63,6360.46,2542.17,Good
3358985,2500,2500, 36 months,16.29,88.26,7 years,RENT,60000.0,Current,debt_consolidation,UT,28.6,2.0,2000-03-25 03:33:00,14.0,9.0,7807.0,26.0,1798.2,1057.58,701.8,355.78,Good
3359246,14000,14000, 36 months,15.31,487.45,10+ years,RENT,39500.0,Fully Paid,debt_consolidation,OR,24.61,0.0,1994-09-14 06:35:00,,7.0,11804.0,12.0,0.0,14691.03,14000.0,691.03,Good
3359420,13000,13000, 36 months,14.09,444.88,< 1 year,MORTGAGE,60000.0,Current,debt_consolidation,WA,18.66,0.0,1998-06-25 10:07:00,73.0,12.0,14135.0,27.0,9265.64,5327.04,3734.36,1592.68,Good
3359592,9600,9600, 36 months,16.29,338.89,Not Specify,MORTGAGE,45000.0,Late (31-120 days),debt_consolidation,OH,26.48,0.0,2000-12-12 06:08:00,,11.0,11809.0,14.0,7384.98,3384.6,2215.02,1169.58,Bad
3359847,26000,26000, 60 months,17.77,656.99,Not Specify,OWN,63049.0,Current,house,KS,7.61,0.0,1976-01-23 09:53:00,,9.0,22113.0,18.0,22460.39,7876.2,3539.61,4336.59,Good
3360025,28000,28000, 36 months,7.62,872.52,8 years,MORTGAGE,100443.0,Current,credit_card,CA,8.82,0.0,1997-07-31 02:28:00,47.0,8.0,32219.0,23.0,19374.09,10460.34,8625.91,1834.43,Good
3360220,25000,25000, 36 months,21.49,948.18,2 years,RENT,70000.0,Charged Off,debt_consolidation,CA,16.23,0.0,2004-01-26 02:51:00,35.0,11.0,9537.0,31.0,0.0,2844.54,1528.46,1316.08,Bad
3360345,21000,21000, 60 months,17.77,530.64,7 years,MORTGAGE,88000.0,Current,debt_consolidation,MI,12.31,0.0,2006-03-16 04:16:00,,8.0,7102.0,11.0,18142.25,6359.04,2857.75,3501.29,Good
3360498,12000,12000, 36 months,13.11,404.97,4 years,RENT,71000.0,Fully Paid,debt_consolidation,NY,8.16,0.0,2007-11-10 08:19:00,,9.0,4225.0,13.0,0.0,13176.1122,12000.0,1176.11,Good
3364622,10000,10000, 36 months,12.12,332.72,2 years,MORTGAGE,52000.0,Current,debt_consolidation,SC,14.15,0.0,1993-06-27 08:25:00,30.0,12.0,26368.0,26.0,7060.19,3991.8,2939.81,1051.99,Good
3364750,20000,20000, 36 months,11.14,656.11,1 year,MORTGAGE,95000.0,Current,credit_card,IN,16.17,0.0,2004-09-23 09:36:00,,12.0,22371.0,18.0,14057.6,7872.96,5942.4,1930.56,Good
3364928,10800,10800, 36 months,7.62,336.55,5 years,MORTGAGE,85000.0,Current,debt_consolidation,VA,8.1,0.0,1999-06-22 12:14:00,,8.0,11739.0,24.0,7481.42,4024.32,3318.58,705.74,Good
3365102,11450,11450, 36 months,10.16,370.33,10+ years,MORTGAGE,64000.0,Current,credit_card,TX,14.33,0.0,1992-05-02 11:37:00,,11.0,33792.0,34.0,8014.23,4441.32,3435.77,1005.55,Good
3365233,12800,12800, 36 months,8.9,406.45,10+ years,MORTGAGE,82500.0,Current,credit_card,MA,11.35,0.0,2003-01-02 02:35:00,,10.0,16408.0,27.0,8909.02,4872.96,3890.98,981.98,Good
3365472,11700,11700, 36 months,14.09,400.39,3 years,MORTGAGE,35000.0,Current,debt_consolidation,WV,19.44,0.0,1997-10-01 03:30:00,,5.0,27675.0,16.0,8632.73,4401.65,3067.27,1334.38,Good
3365672,24575,24575, 36 months,13.11,829.34,10+ years,MORTGAGE,360000.0,Current,debt_consolidation,CA,7.47,0.0,1995-02-14 02:06:00,27.0,16.0,18255.0,22.0,17429.77,9945.72,7145.23,2800.49,Good
3365870,28800,28800, 60 months,21.49,787.1,10+ years,RENT,100200.0,Current,credit_card,CA,21.5,0.0,1990-11-07 10:12:00,,15.0,22035.0,39.0,25203.27,9445.2,3596.73,5848.47,Good
3366018,6000,6000, 36 months,14.33,206.03,< 1 year,RENT,55000.0,Fully Paid,debt_consolidation,NY,6.46,0.0,2008-09-03 12:00:00,,7.0,5173.0,9.0,0.0,6404.95,6000.0,404.95,Good
3366172,12000,12000, 36 months,12.12,399.26,3 years,RENT,60000.0,Current,debt_consolidation,GA,15.82,0.0,1999-10-23 01:59:00,,10.0,14391.0,21.0,8471.54,4791.12,3528.46,1262.66,Good
